,Normalized_LunchADP,Normalized_FreeRedcElig,Normalized_LunchTotal,clusters
222,45.191558441558435,46.75324675324675,949.0259740259739,0
226,65.94017094017094,20.94017094017094,659.4017094017094,0
227,69.82978723404256,24.25531914893617,1466.3829787234042,0
232,42.72727272727273,49.35064935064935,213.63636363636363,1
233,52.75316455696202,55.69620253164557,1055.0632911392406,0
234,59.87261146496815,55.4140127388535,598.7261146496814,1
235,62.52715654952077,55.59105431309904,1313.0990415335464,0
236,0.0,0.0,0.0,1
237,0.0,47.11538461538461,0.0,1
238,0.0,53.62318840579711,0.0,1
239,0.0,61.82572614107884,0.0,1
240,0.0,62.24066390041494,0.0,1
241,0.0,57.391304347826086,0.0,1
242,0.0,66.95156695156696,0.0,1
264,32.181189488243426,7.192254495159059,482.71092669432915,1
265,26.392961876832842,12.756598240469208,395.89442815249265,1
267,28.42043551088777,8.877721943048575,426.29815745393637,1
268,28.543703703703706,2.9629629629629632,428.14814814814815,1
269,22.710895361380796,3.2362459546925564,340.6688241639698,1
270,29.125,4.0,436.87500000000006,1
271,25.14507042253521,10.56338028169014,377.1830985915493,1
272,28.532142857142855,4.285714285714286,427.9761904761905,1
273,23.72578763127188,6.651108518086348,355.8926487747958,1
274,27.853689567430028,17.557251908396946,417.8117048346056,1
275,27.290217391304346,7.391304347826087,409.3478260869565,1
276,25.034440344403446,2.952029520295203,375.5227552275523,1
277,25.414201183431956,13.165680473372781,381.2130177514793,1
278,32.876304023845,15.052160953800298,493.1445603576751,1
281,73.75949367088607,98.73417721518987,1106.3291139240507,0
282,66.28971962616824,99.06542056074767,994.392523364486,0
283,74.75247524752476,99.00990099009901,1121.2871287128714,0
284,66.39094650205762,99.1769547325103,995.8847736625514,0
285,38.05579399141631,100.0,684.9785407725321,0
287,0.0,0.0,0.0,1
290,59.578947368421055,100.0,1847.3684210526314,0
293,41.199999999999996,91.2,494.4,1
321,63.21138211382114,92.6829268292683,758.5365853658536,0
322,0.0,0.0,0.0,1
323,76.41935483870968,70.96774193548387,1222.5806451612905,0
326,64.56756756756758,100.0,774.7747747747748,0
327,66.13043478260869,100.0,1388.695652173913,0
330,19.949238578680202,85.78680203045685,199.49238578680203,1
331,0.0,63.51351351351351,0.0,1
332,0.0,47.368421052631575,0.0,1
343,0.0,47.355769230769226,0.0,1
346,0.0,29.80132450331126,0.0,1
348,0.0,44.34389140271493,0.0,1
349,0.0,25.539568345323744,0.0,1
351,0.0,44.800000000000004,0.0,1
352,0.0,43.35664335664335,0.0,1
355,0.0,48.67256637168141,0.0,1
359,0.0,23.64294330518697,0.0,1
373,0.0,0.0,0.0,1
405,0.0,0.0,0.0,1
407,0.0,0.0,0.0,1
419,0.0,0.0,0.0,1
437,0.0,0.0,0.0,1
438,0.0,0.0,0.0,1
443,75.2121212121212,100.0,1053.030303030303,0
444,75.46376811594203,100.0,1056.5217391304348,0
491,0.0,0.0,0.0,1
493,57.07006369426752,80.2547770700637,285.3503184713376,1
497,0.0,21.282798833819243,0.0,1
526,0.0,0.0,0.0,1
529,67.27800829875518,79.25311203319502,941.9087136929461,0
530,69.15289256198346,79.33884297520662,1175.6198347107438,0
531,0.0,49.46619217081851,0.0,1
532,70.91452991452991,100.0,1134.6153846153848,0
533,72.05579399141631,100.0,1369.098712446352,0
538,63.896103896103895,84.84848484848484,638.961038961039,1
539,73.37349397590361,84.33734939759037,733.7349397590361,0
549,45.02007299270073,40.693430656934304,315.1459854014599,1
550,51.51305970149254,41.97761194029851,978.7313432835822,0
562,53.251865671641795,23.88059701492537,372.76119402985074,1
563,51.984635083226635,6.1459667093469905,363.89244558258645,1
564,58.929435483870975,20.766129032258064,412.5,1
565,46.739932885906036,9.563758389261745,327.1812080536913,1
576,54.74581939799331,69.56521739130434,875.9197324414716,0
587,46.036199095022624,100.0,1427.1493212669684,0
591,41.80368098159509,92.63803680981594,292.63803680981596,1
592,70.76923076923077,100.0,495.3846153846154,1
593,43.97695852534563,89.86175115207374,307.8341013824885,1
594,0.0,0.0,0.0,1
595,0.0,0.0,0.0,1
596,0.0,74.55830388692578,0.0,1
597,0.0,71.25984251968504,0.0,1
598,42.7479674796748,92.6829268292683,812.1951219512194,0
599,0.0,0.0,0.0,1
914,32.189655172413794,77.58620689655173,482.7586206896552,1
926,0.0,17.67241379310345,0.0,1
932,47.21698113207547,100.0,1416.5094339622642,0
985,62.66015625,92.1875,1065.234375,0
988,74.13257575757576,92.04545454545455,1260.2272727272727,0
989,82.54010695187165,91.97860962566845,1403.2085561497324,0
990,86.14718614718615,92.20779220779221,1464.5021645021645,0
991,88.23448275862069,91.72413793103448,1500.0,0
992,67.54966887417218,92.05298013245033,1080.794701986755,0
993,89.43654822335026,91.87817258883248,1430.9644670050761,0
1046,61.386138613861384,92.07920792079209,1043.5643564356435,0
1047,72.545,92.0,1596.0,0
1048,64.08502024291498,91.90283400809717,1089.4736842105265,0
1052,78.3076923076923,96.15384615384616,1331.1965811965813,0
1056,59.70949720670391,58.93854748603352,1015.0837988826815,0
1058,81.02499999999999,96.25,1377.5,0
1059,67.16504854368934,72.81553398058253,1477.6699029126214,0
1060,69.8099173553719,92.56198347107438,1186.7768595041323,0
1061,69.56692913385827,85.03937007874016,1182.6771653543308,0
1062,64.424,56.00000000000001,1095.2,0
1064,87.0,100.0,609.0909090909091,1
1071,76.10619469026548,100.0,532.7433628318583,1
1072,60.817142857142855,85.71428571428571,425.7142857142857,1
1076,0.0,0.0,0.0,1
1080,77.63131313131314,100.0,543.4343434343434,1
1082,52.869198312236286,52.742616033755276,528.6919831223629,1
1083,25.534883720930228,47.44186046511628,255.34883720930233,1
1084,25.685185185185183,43.51851851851852,539.3518518518518,1
1085,43.493449781659386,70.74235807860262,434.9344978165939,1
1087,48.880341880341874,69.23076923076923,1026.4957264957266,0
1088,71.04054054054055,100.0,994.5945945945946,0
1089,71.03636363636365,48.63636363636364,1278.6363636363637,0
1090,48.93488372093023,100.0,685.1162790697674,0
1091,51.947867298578196,59.241706161137444,935.0710900473933,0
1098,73.70833333333333,100.0,515.9722222222223,1
1099,49.39393939393939,81.81818181818183,493.93939393939394,1
1100,49.69,82.0,1043.5,0
1101,63.13333333333333,100.0,631.3333333333334,1
1102,68.20394736842105,100.0,1432.2368421052631,0
1105,63.79807692307692,100.0,637.9807692307693,1
1106,53.00826446280992,100.0,954.1322314049587,0
1125,33.309322033898304,100.0,599.5762711864406,1
1127,72.71698113207547,100.0,945.2830188679245,0
1137,49.17647058823529,100.0,541.1764705882354,1
1138,34.625,100.0,692.5,0
1141,43.14666666666667,100.0,474.6666666666667,1
1142,36.505376344086024,100.0,730.1075268817204,0
1188,65.41708542713567,99.49748743718592,719.5979899497488,0
1190,0.0,0.0,0.0,1
1191,0.0,0.0,0.0,1
1192,0.0,0.0,0.0,1
1193,0.0,0.0,0.0,1
1194,0.0,0.0,0.0,1
1195,0.0,0.0,0.0,1
1201,0.0,73.80952380952381,0.0,1
1203,0.0,0.0,0.0,1
1205,0.0,49.382716049382715,0.0,1
1206,0.0,0.0,0.0,1
1208,0.0,38.25242718446602,0.0,1
1209,0.0,0.0,0.0,1
1210,0.0,0.0,0.0,1
1222,81.6086956521739,100.0,979.3478260869565,0
1223,71.74545454545455,100.0,860.909090909091,0
1228,0.0,12.149055640632977,0.0,1
1230,0.0,18.191603875134554,0.0,1
1231,0.0,10.104986876640421,0.0,1
1232,0.0,33.87096774193548,0.0,1
1233,8.681135225375627,37.56260434056761,8.681135225375627,1
1234,0.0,7.932379713914174,0.0,1
1235,0.0,28.35820895522388,0.0,1
1236,0.0,19.65065502183406,0.0,1
1237,0.0,8.094645080946451,0.0,1
1238,0.0,19.581749049429657,0.0,1
1241,0.0,0.0,0.0,1
1244,78.0,100.0,156.0,1
1245,74.20833333333333,100.0,1632.638888888889,0
1246,78.06206896551724,100.0,1639.3103448275863,0
1247,68.15068493150685,100.0,136.3013698630137,1
1248,63.54777070063694,100.0,1398.0891719745223,0
1250,68.89999999999999,100.0,1446.875,0
1255,0.0,0.0,0.0,1
1257,0.0,0.0,0.0,1
1258,9.796610169491524,23.728813559322035,97.96610169491525,1
1259,43.02547770700637,32.802547770700635,430.2547770700637,1
1260,44.16040100250626,41.60401002506266,441.6040100250626,1
1262,0.0,0.0,0.0,1
1266,82.78461538461539,100.0,579.4871794871794,1
1268,0.0,0.0,0.0,1
1273,50.88571428571428,80.0,1577.1428571428573,0
1280,0.0,0.0,0.0,1
1281,0.0,0.0,0.0,1
1283,0.0,0.0,0.0,1
1284,0.0,0.0,0.0,1
1285,0.0,0.0,0.0,1
1286,0.0,0.0,0.0,1
1287,0.0,0.0,0.0,1
1288,0.0,0.0,0.0,1
1289,0.0,0.0,0.0,1
1291,0.0,0.0,0.0,1
1292,0.0,0.0,0.0,1
1293,0.0,0.0,0.0,1
1294,0.0,0.0,0.0,1
1295,0.0,0.0,0.0,1
1296,0.0,0.0,0.0,1
1297,0.0,0.0,0.0,1
1298,0.0,0.0,0.0,1
1299,66.0909090909091,100.0,990.9090909090909,0
1302,23.032467532467532,84.4155844155844,437.6623376623376,1
1304,27.468749999999996,76.5625,521.875,1
1371,82.79352226720647,92.71255060728745,993.5222672064776,0
1372,85.34117647058824,92.54901960784314,1792.1568627450981,0
1383,35.59778597785978,48.708487084870846,605.1660516605166,1
1385,54.67826086956522,93.04347826086956,929.5652173913043,0
1392,44.04615384615384,83.07692307692308,836.923076923077,0
1393,90.8284518828452,100.0,1180.753138075314,0
1394,69.14782608695653,100.0,2143.478260869565,2
1415,57.887096774193544,100.0,520.9677419354839,1
1441,66.27058823529411,70.58823529411765,795.2941176470588,0
1442,72.32941176470588,70.58823529411765,1518.8235294117646,0
1446,42.81871345029239,52.046783625730995,385.3801169590643,1
1447,30.602941176470587,44.11764705882353,642.6470588235294,1
1448,84.89208633093526,62.589928057553955,764.0287769784172,0
1449,72.33333333333334,56.86274509803921,1518.954248366013,0
1450,76.97472924187726,55.23465703971119,692.7797833935018,0
1451,67.01324503311258,58.609271523178805,1407.2847682119204,0
1452,72.72727272727273,100.0,363.6363636363636,1
1453,85.21739130434783,100.0,426.0869565217392,1
1454,71.73553719008264,100.0,358.6776859504132,1
1475,0.0,43.85474860335196,0.0,1
1479,0.0,60.23054755043228,0.0,1
1483,0.0,42.857142857142854,0.0,1
1485,0.0,58.83977900552486,0.0,1
1487,0.0,56.52173913043478,0.0,1
1489,0.0,62.89473684210526,0.0,1
1493,0.0,54.67625899280576,0.0,1
1495,0.0,56.83229813664597,0.0,1
1497,0.0,28.52760736196319,0.0,1
1499,0.0,17.71428571428571,0.0,1
1509,56.912698412698404,82.53968253968253,398.41269841269843,1
1510,60.81889763779527,75.59055118110236,1033.8582677165355,0
1511,68.96774193548387,89.24731182795699,482.7956989247312,1
1512,73.4766355140187,85.98130841121495,1542.9906542056076,0
1514,71.06557377049181,100.0,1208.1967213114756,0
1515,78.64406779661016,100.0,1572.8813559322034,0
1516,58.5,100.0,994.5945945945946,0
1517,72.63888888888889,100.0,1452.7777777777778,0
1518,81.97183098591549,100.0,819.7183098591549,0
1519,60.01421800947867,73.93364928909952,1140.2843601895734,0
1522,80.66433566433567,82.51748251748252,1371.3286713286714,0
1526,0.0,0.0,0.0,1
1527,0.0,0.0,0.0,1
1528,0.0,0.0,0.0,1
1531,0.0,0.0,0.0,1
1532,0.0,27.311827956989248,0.0,1
1533,0.0,34.30493273542601,0.0,1
1534,80.0,100.0,640.0,1
1535,0.0,0.0,0.0,1
1536,0.0,0.0,0.0,1
1538,46.15384615384615,49.84615384615385,461.5384615384615,1
1539,51.77272727272727,50.60606060606061,1035.4545454545455,0
1540,0.0,0.0,0.0,1
1541,0.0,0.0,0.0,1
1543,80.51162790697674,94.41860465116278,805.1162790697674,0
1545,0.0,0.0,0.0,1
1582,84.94444444444444,100.0,594.4444444444445,1
1583,65.5909090909091,100.0,1377.2727272727273,0
1586,92.06349206349206,100.0,644.4444444444445,1
1587,85.8955223880597,100.0,1803.731343283582,0
1590,60.034843205574916,57.491289198606275,600.3484320557491,1
1591,63.37062937062937,56.64335664335665,1330.769230769231,0
1601,35.14345991561182,65.82278481012658,491.9831223628692,1
1602,69.45104895104896,80.06993006993007,1319.5804195804194,0
1604,54.48826291079813,73.70892018779342,871.830985915493,0
1605,42.083969465648856,74.04580152671755,631.2977099236641,1
1607,58.32534246575343,80.13698630136986,933.2191780821918,0
1608,10.188512518409427,30.927835051546392,173.1958762886598,1
1635,0.0,0.0,0.0,1
1636,0.0,0.0,0.0,1
1640,45.69047619047619,40.476190476190474,594.047619047619,1
1641,48.98290598290598,53.84615384615385,636.7521367521367,1
1661,0.0,79.12087912087912,0.0,1
1662,0.0,88.10810810810811,0.0,1
1665,0.0,55.91939546599496,0.0,1
1666,0.0,56.10972568578554,0.0,1
1667,0.0,81.12244897959184,0.0,1
1668,0.0,82.9896907216495,0.0,1
1669,0.0,59.35162094763092,0.0,1
1670,0.0,57.14285714285714,0.0,1
1673,0.0,87.72563176895306,0.0,1
1674,0.0,89.01098901098901,0.0,1
1677,0.0,98.23008849557522,0.0,1
1678,0.0,97.10743801652893,0.0,1
1679,0.0,97.95918367346938,0.0,1
1680,0.0,96.07843137254902,0.0,1
1685,31.773391812865498,11.842105263157894,285.96491228070175,1
1686,38.447319778188536,29.390018484288355,346.02587800369685,1
1689,33.68119891008175,7.3569482288828345,303.13351498637604,1
1691,57.76119402985075,55.223880597014926,577.6119402985074,1
1692,63.29537366548044,53.380782918149464,1329.1814946619218,0
1697,66.78350515463917,91.75257731958763,601.0309278350516,1
1698,59.32183908045977,91.95402298850574,533.9080459770115,1
1701,58.08605341246291,71.51335311572701,697.0326409495549,0
1703,89.96875,100.0,2789.0625,2
1704,93.94029850746269,100.0,2911.9402985074626,2
1705,39.72469635627531,19.02834008097166,675.3036437246964,0
1706,43.12244897959184,19.183673469387756,862.4489795918369,0
1707,47.9,100.0,1485.0,0
1708,51.82352941176471,100.0,1605.8823529411764,0
1709,39.83333333333333,100.0,1194.4444444444446,0
1710,65.75280898876404,100.0,2038.202247191011,2
1711,59.01086956521739,100.0,1829.3478260869567,0
1712,60.41573033707866,100.0,1812.3595505617977,0
1713,72.5,100.0,2250.0,2
1715,28.362666666666662,9.733333333333333,510.5333333333333,1
1716,53.56521739130435,100.0,1660.8695652173915,0
1717,85.75,100.0,2658.333333333333,2
1718,83.0,93.33333333333333,2573.3333333333335,2
1719,72.46666666666665,80.0,2246.6666666666665,2
1720,38.05714285714286,62.857142857142854,1180.0,0
1721,24.16326530612245,38.775510204081634,748.9795918367347,0
1722,99.4207650273224,100.0,3081.967213114754,2
1723,98.95731707317073,100.0,3067.682926829268,2
1724,95.18181818181819,100.0,2950.0,2
1725,96.63636363636364,100.0,2995.4545454545455,2
1726,97.96666666666667,100.0,3036.6666666666665,2
1727,98.03225806451613,100.0,3038.7096774193546,2
1728,99.1923076923077,100.0,3075.0,2
1729,100.0,100.0,3100.0,2
1730,95.33333333333334,100.0,2955.5555555555557,2
1731,92.93333333333334,100.0,2880.0,2
1732,69.24418604651163,0.0,1454.0697674418604,0
1733,48.75,6.3559322033898304,1072.457627118644,0
1737,51.82352941176471,100.0,1605.8823529411764,0
1738,49.65217391304348,100.0,1539.1304347826087,0
1739,28.148148148148145,100.0,844.4444444444445,0
1740,45.358108108108105,100.0,1406.081081081081,0
1741,52.84375,100.0,1638.1250000000002,0
1742,47.19847328244275,100.0,1416.030534351145,0
1743,51.25806451612903,100.0,1588.9400921658985,0
1746,36.118811881188115,100.0,1119.80198019802,0
1747,26.872881355932204,100.0,833.0508474576271,0
1748,37.858695652173914,100.0,1135.8695652173913,0
1749,48.352380952380955,100.0,1499.047619047619,0
1750,42.36296296296296,100.0,1313.3333333333333,0
1751,36.4047619047619,100.0,1092.063492063492,0
1752,55.785714285714285,100.0,1728.5714285714284,0
1753,58.83333333333333,100.0,1825.0,0
1754,48.583333333333336,100.0,1458.3333333333335,0
1758,57.05217391304348,100.0,1768.695652173913,0
1759,63.5511811023622,100.0,1970.0787401574803,2
1760,55.99999999999999,100.0,1680.0,0
1762,35.46818923327895,5.220228384991843,425.61174551386625,1
1763,37.34527687296417,5.537459283387622,746.9055374592834,0
1764,36.57142857142857,100.0,585.7142857142857,1
1765,61.224489795918366,100.0,1897.9591836734694,0
1766,82.19999999999999,100.0,740.0,0
1767,97.15217391304347,100.0,1554.3478260869565,0
1768,98.08108108108108,100.0,1372.972972972973,0
1769,94.19999999999999,100.0,2920.0,2
1770,40.69230769230769,88.46153846153845,1261.5384615384614,0
1771,79.22222222222221,100.0,2455.5555555555557,2
1772,79.29411764705883,100.0,2458.823529411765,2
1773,94.72727272727272,100.0,2936.3636363636365,2
1774,96.6774193548387,100.0,2996.7741935483873,2
1775,97.66666666666667,100.0,2930.0,2
1776,86.96,100.0,2696.0,2
1777,73.69811320754718,100.0,2284.9056603773583,2
1778,75.48,100.0,2340.0,2
1779,0.0,100.0,0.0,1
1780,81.9245283018868,100.0,2539.622641509434,2
1781,80.47169811320755,100.0,2494.3396226415093,2
1782,63.62068965517241,89.65517241379311,1972.4137931034484,2
1783,46.46808510638298,93.61702127659575,1440.4255319148936,0
1784,23.53846153846154,100.0,730.7692307692307,0
1785,30.782945736434108,100.0,523.2558139534884,1
1786,86.91758241758242,100.0,2694.5054945054944,2
1787,54.066115702479344,90.08264462809917,648.7603305785125,1
1791,95.81081081081082,100.0,2970.27027027027,2
1793,71.4390243902439,100.0,2214.6341463414633,2
1794,63.5609756097561,100.0,1970.7317073170732,2
1795,52.75609756097561,100.0,1582.9268292682927,0
1798,97.85714285714286,100.0,3033.333333333333,2
1799,93.38095238095238,100.0,2895.2380952380954,2
1800,88.71428571428571,100.0,2661.904761904762,2
1801,56.13138686131387,3.64963503649635,561.3138686131387,1
1802,52.204545454545446,100.0,1618.1818181818182,0
1803,45.09615384615385,100.0,1398.076923076923,0
1806,84.94871794871796,100.0,2633.333333333333,2
1807,91.79545454545455,100.0,2845.4545454545455,2
1808,87.87234042553192,100.0,2636.1702127659573,2
1810,67.44444444444446,100.0,1011.1111111111111,0
1811,82.83333333333333,100.0,2566.666666666667,2
1812,71.5,100.0,2216.666666666667,2
1813,93.6,100.0,2900.0,2
1814,31.0,100.0,962.5,0
1815,90.33333333333333,100.0,2800.0,2
1816,46.14285714285714,100.0,1428.5714285714287,0
1817,86.0,100.0,2666.666666666667,2
1818,27.375,100.0,850.0,0
1819,63.16666666666667,100.0,1958.3333333333333,2
1820,38.75,100.0,1200.0,0
1821,85.5,100.0,2650.0,2
1822,53.0,100.0,1642.8571428571427,0
1823,84.82352941176471,100.0,2629.4117647058824,2
1824,75.35714285714286,100.0,2335.714285714286,2
1825,90.5945945945946,100.0,2808.108108108108,2
1827,46.32954545454545,100.0,1436.3636363636363,0
1828,48.1,100.0,1491.25,0
1829,39.96875,100.0,1198.9583333333335,0
1831,29.576271186440678,100.0,916.9491525423729,0
1832,37.68085106382979,100.0,1168.0851063829787,0
1833,86.42857142857142,100.0,2678.5714285714284,2
1834,87.6,100.0,1926.6666666666665,0
1835,96.32142857142857,100.0,2985.714285714286,2
1836,97.0,100.0,2133.8983050847455,2
1837,83.16666666666667,100.0,2577.777777777778,2
1838,74.2,100.0,2300.0,2
1839,59.419213973799124,78.60262008733623,831.8777292576419,0
1840,47.75,100.0,1480.0,0
1841,42.9,100.0,1330.0,0
1842,57.11016949152542,100.0,1770.3389830508474,0
1843,84.65656565656566,100.0,2624.242424242424,2
1844,79.63636363636363,100.0,2389.090909090909,2
1845,81.30612244897961,100.0,2520.408163265306,2
1846,92.64,100.0,2872.0,2
1847,84.95833333333334,100.0,2633.333333333333,2
1848,83.60869565217392,100.0,2591.304347826087,2
1849,83.12903225806451,100.0,2577.4193548387098,2
1850,87.2,100.0,2703.3333333333335,2
1851,50.086956521739125,100.0,1552.1739130434783,0
1852,43.07142857142857,100.0,1335.7142857142858,0
1853,83.69642857142857,100.0,2594.6428571428573,2
1854,89.17721518987342,100.0,2764.556962025317,2
1855,75.3108108108108,100.0,2259.459459459459,2
1856,75.83606557377048,100.0,2350.8196721311474,2
1857,92.28125,100.0,2860.9375,2
1858,91.91803278688525,100.0,2757.377049180328,2
1859,74.71428571428571,100.0,2316.326530612245,2
1860,88.56818181818181,100.0,2745.4545454545455,2
1861,85.06521739130434,100.0,2552.173913043478,2
1862,83.33333333333334,100.0,2583.333333333333,2
1863,89.03333333333333,100.0,2760.0,2
1864,80.359375,100.0,2410.9375,2
1865,74.04347826086956,100.0,2295.6521739130435,2
1866,75.4,100.0,2337.142857142857,2
1867,83.86842105263158,100.0,2515.7894736842104,2
1868,77.9,100.0,2415.0,2
1869,88.14999999999999,100.0,2732.5,2
1870,83.64285714285715,100.0,2509.5238095238096,2
1871,84.921875,100.0,2632.8125,2
1872,84.73239436619718,100.0,2626.7605633802814,2
1873,92.73611111111111,100.0,2781.9444444444443,2
1874,89.25619834710744,100.0,2766.9421487603304,2
1875,87.63768115942028,100.0,2716.666666666667,2
1876,91.14179104477613,100.0,2734.3283582089553,2
1877,81.4054054054054,100.0,2523.6486486486488,2
1878,90.63803680981596,100.0,2809.8159509202455,2
1879,86.58857142857143,100.0,2597.714285714286,2
1883,88.79333333333334,100.0,2752.6666666666665,2
1884,85.8282208588957,100.0,2660.7361963190183,2
1885,89.76129032258065,100.0,2692.9032258064517,2
1886,86.52709359605912,100.0,2682.266009852217,2
1887,93.32407407407408,100.0,2893.0555555555557,2
1888,93.7056074766355,100.0,2811.214953271028,2
1889,84.71951219512195,100.0,2626.2195121951218,2
1890,93.20359281437126,100.0,2889.2215568862275,2
1891,88.88700564971752,100.0,2666.666666666667,2
1895,89.53191489361701,100.0,2775.531914893617,2
1896,94.08947368421053,100.0,2916.842105263158,2
1897,90.16923076923078,100.0,2705.128205128205,2
1898,85.92424242424242,100.0,2663.6363636363635,2
1899,88.453125,100.0,2742.1875,2
1900,76.46428571428572,100.0,2294.047619047619,2
1901,85.4074074074074,100.0,2648.1481481481483,2
1902,87.48,100.0,2712.0,2
1904,52.161290322580655,100.0,1564.516129032258,0
1905,0.0,0.0,0.0,1
1906,0.0,0.0,0.0,1
1907,64.56132075471699,75.94339622641509,968.3962264150944,0
1908,78.49282296650718,74.16267942583733,1569.8564593301435,0
1909,71.75,100.0,2225.0,2
1910,51.6,100.0,1600.0,0
1911,92.26666666666668,100.0,2860.0,2
1913,91.62406015037594,100.0,1924.06015037594,0
1914,55.885964912280706,100.0,1732.4561403508771,0
1915,64.92857142857143,63.69047619047619,779.1666666666667,0
1916,72.5,100.0,2250.0,2
1917,66.66666666666666,100.0,2066.666666666667,2
1918,66.16666666666667,100.0,2050.0,2
1919,91.71428571428571,100.0,2842.8571428571427,2
1920,85.50000000000001,100.0,2650.0,2
1921,86.38461538461539,100.0,2676.923076923077,2
1922,68.83333333333333,100.0,2133.333333333333,2
1923,75.4,100.0,2340.0,2
1926,13.782515991471215,50.53304904051173,192.96375266524518,1
1927,36.01937984496124,74.03100775193798,504.26356589147287,1
1928,22.11989795918367,41.3265306122449,309.6938775510204,1
1929,35.67222222222222,63.888888888888886,499.44444444444446,1
1930,11.201183431952662,42.01183431952663,156.80473372781066,1
1931,61.18181818181818,100.0,1896.969696969697,0
1932,0.0,39.29359823399559,0.0,1
1934,86.41975308641975,100.0,1037.037037037037,0
1936,0.0,17.263157894736842,0.0,1
1938,57.058823529411775,98.0392156862745,570.5882352941177,1
1939,53.86274509803921,98.0392156862745,807.8431372549019,0
1940,79.825,100.0,2474.5,2
1941,93.78899082568807,100.0,2907.3394495412845,2
1942,86.71559633027522,100.0,2688.0733944954127,2
1943,93.33333333333333,100.0,2800.0,2
1944,0.0,48.57142857142857,0.0,1
1945,0.0,44.223107569721115,0.0,1
1946,0.0,23.036649214659686,0.0,1
1947,92.94339622641509,100.0,2881.132075471698,2
1948,90.50980392156862,100.0,2805.8823529411766,2
1951,83.96296296296298,0.0,1007.4074074074074,0
1955,0.0,0.0,0.0,1
1956,95.0,100.0,2850.0,2
1959,31.818181818181817,31.934731934731936,381.8181818181818,1
1960,0.0,41.02564102564102,0.0,1
1961,0.0,0.0,0.0,1
1962,88.35714285714286,92.85714285714286,2650.0,2
1979,51.97142857142858,22.857142857142858,1091.4285714285716,0
1982,36.687943262411345,7.092198581560284,733.7588652482269,0
1984,25.738317757009344,30.8411214953271,308.8785046728972,1
1985,32.719298245614034,11.988304093567251,654.3859649122808,1
1988,0.0,0.0,0.0,1
1997,45.62213740458015,29.580152671755727,821.1832061068701,0
2020,31.987028301886795,4.127358490566038,639.7405660377358,1
2049,0.0,49.40828402366864,0.0,1
2051,18.028725314183124,24.057450628366247,216.3375224416517,1
2064,0.0,0.0,0.0,1
2072,0.0,33.33333333333333,0.0,1
2074,0.0,38.70967741935484,0.0,1
2078,0.0,0.0,0.0,1
2086,0.0,0.0,0.0,1
2093,0.0,0.0,0.0,1
2095,0.0,0.0,0.0,1
2108,38.5603448275862,100.0,424.13793103448273,1
2109,54.847953216374265,100.0,1042.1052631578948,0
2124,0.0,0.0,0.0,1
2132,0.0,28.644067796610166,0.0,1
2134,33.66749688667497,4.2341220423412205,673.3499377334994,0
2144,91.32941176470588,100.0,2740.0,2
2148,0.0,0.0,0.0,1
2181,0.0,100.0,0.0,1
2185,29.726027397260275,100.0,891.7808219178082,0
2195,76.39130434782608,100.0,2291.304347826087,2
2196,0.0,0.0,0.0,1
2198,53.96296296296297,100.0,1618.5185185185187,0
2200,34.63235294117647,2.794117647058824,692.6470588235294,0
2207,29.69941348973607,15.982404692082111,593.9882697947214,1
2218,0.0,17.768595041322314,0.0,1
2227,0.0,0.0,0.0,1
2230,71.31147540983606,100.0,998.360655737705,0
2233,0.0,0.0,0.0,1
2236,0.0,0.0,0.0,1
2242,58.06451612903226,91.93548387096774,1219.3548387096773,0
2247,0.0,0.0,0.0,1
2249,0.0,38.592233009708735,0.0,1
2251,32.750415973377706,10.482529118136439,589.5174708818636,1
2256,0.0,0.0,0.0,1
2258,0.0,0.0,0.0,1
2261,0.0,0.0,0.0,1
2262,39.043795620437955,16.05839416058394,780.8759124087591,0
2267,0.0,0.0,0.0,1
2269,48.896039603960396,100.0,1515.8415841584158,0
2273,0.0,0.0,0.0,1
2278,45.153692614770456,21.157684630738522,812.7744510978043,0
2296,32.53505933117584,7.766990291262135,650.7011866235167,1
2298,0.0,0.0,0.0,1
2299,0.0,22.851919561243143,0.0,1
2300,0.0,31.380753138075313,0.0,1
2315,0.0,0.0,0.0,1
2321,0.0,0.0,0.0,1
2330,0.0,40.90019569471624,0.0,1
2331,0.0,0.0,0.0,1
2333,51.256410256410255,100.0,1588.888888888889,0
2335,0.0,0.0,0.0,1
2342,89.56043956043956,100.0,626.9230769230769,1
2350,0.0,0.0,0.0,1
2352,62.17109144542773,71.976401179941,1305.6047197640116,0
2354,47.5625,50.0,285.41666666666663,1
2368,0.0,0.0,0.0,1
2380,93.98484848484848,100.0,2819.6969696969695,2
2383,26.559485530546624,3.322615219721329,531.1897106109325,1
2388,51.23976608187135,91.81286549707602,1076.0233918128656,0
2389,30.2291917973462,2.7744270205066344,604.583835946924,1
2395,0.0,0.0,0.0,1
2410,70.96774193548387,83.87096774193549,1490.3225806451612,0
2413,0.0,0.0,0.0,1
2420,28.564425770308123,9.663865546218489,571.2885154061624,1
2434,0.0,44.36274509803921,0.0,1
2449,26.161440185830433,5.574912891986063,523.2288037166086,1
2450,34.33734939759036,81.92771084337349,343.3734939759036,1
2453,0.0,0.0,0.0,1
2458,43.64461738002594,8.430609597924773,785.6031128404669,0
2467,0.0,84.72222222222221,0.0,1
2472,0.0,41.269841269841265,0.0,1
2476,26.185714285714283,38.57142857142858,785.7142857142857,0
